AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,label
3,5,18,93,225,310,shield
1,3,14,0,240,136,shield
1,1,11,125,194,67,shield
2,2,6,183,192,23,shield
2,1,1,101,144,-65,shield
0,0,0,103,91,-76,shield
0,-2,-4,0,52,-81,shield
-1,-3,-3,0,0,-64,shield
-1,-3,-2,0,-100,-62,shield
0,-2,0,91,-179,-111,shield
-1,-4,6,104,-260,-183,shield
-2,-11,15,104,-255,-232,shield
1,-10,18,179,-236,-193,shield
3,-7,18,109,-269,-182,shield
4,-9,14,0,-82,-159,shield
3,-6,9,-106,0,-86,shield
4,-5,9,0,0,0,shield
6,-2,7,0,0,41,shield
6,-2,7,0,0,42,shield
6,-2,6,0,0,34,shield
6,-2,6,0,0,41,shield
5,-2,6,0,0,24,shield
5,-2,7,0,0,0,shield
9,-8,-9,-454,-105,-76,snowbomb
9,-9,0,-239,-166,0,snowbomb
6,-2,-5,0,-110,66,snowbomb
6,-3,-1,-147,0,0,snowbomb
9,-3,-1,-67,113,0,snowbomb
9,-7,-3,-149,191,61,snowbomb
11,-13,-9,-76,172,247,snowbomb
14,-15,-11,-84,47,404,snowbomb
14,-10,-5,-136,0,403,snowbomb
10,-9,-4,-225,0,405,snowbomb
10,0,-6,-207,96,288,snowbomb
5,4,-9,-273,124,130,snowbomb
6,6,-13,-148,122,-75,snowbomb
7,2,-12,0,-79,-235,snowbomb
9,-2,-5,0,-313,-350,snowbomb
12,-3,5,140,-544,-383,snowbomb
19,0,10,336,-780,-348,snowbomb
19,-4,19,293,-435,-269,snowbomb
15,3,15,0,0,129,snowbomb
12,0,19,0,130,97,snowbomb
10,0,11,0,238,114,snowbomb
6,0,5,-190,318,86,snowbomb
0,0,1,-65,159,51,snowbomb
0,1,-1,0,0,-92,snowbomb
2,-2,1,0,-65,-209,snowbomb
8,-9,6,0,-95,-323,snowbomb
10,-11,8,0,-84,-348,snowbomb
16,-10,8,0,-68,-339,snowbomb
16,-12,9,-57,0,-262,snowbomb
8,-9,3,64,0,-113,snowbomb
8,-6,5,0,0,0,snowbomb
9,-4,4,0,0,0,snowbomb
10,-4,4,0,0,37,snowbomb
8,-1,4,0,0,110,snowbomb
8,0,4,91,0,101,snowbomb
9,2,2,84,0,0,snowbomb
10,0,5,54,-43,0,snowbomb
8,0,4,106,0,0,snowbomb
7,0,2,0,0,0,snowbomb
9,-1,5,0,0,0,snowbomb
11,-9,-9,-109,261,184,snowbomb
11,-10,-12,-153,106,350,snowbomb
12,-9,-12,-125,0,337,snowbomb
12,-9,-9,-159,0,399,snowbomb
10,-7,-5,-182,-50,430,snowbomb
8,1,-7,-150,0,334,snowbomb
5,5,-11,-184,53,201,snowbomb
5,5,-10,-143,36,65,snowbomb
5,4,-12,-131,41,-91,snowbomb
6,1,-9,0,-107,-222,snowbomb
6,-2,-4,75,-316,-264,snowbomb
16,0,0,86,-751,-423,snowbomb
19,4,0,220,-948,-497,snowbomb
19,0,17,344,-563,-356,snowbomb
18,5,13,60,0,98,snowbomb
17,0,16,-63,0,77,snowbomb
10,0,8,0,98,36,snowbomb
8,-1,4,0,193,61,snowbomb
9,1,0,-55,319,111,snowbomb
3,1,0,-229,104,82,snowbomb
4,-1,0,-196,-81,-210,snowbomb
13,-6,3,-163,-102,-365,snowbomb
19,-12,3,-284,0,-426,snowbomb
15,-19,2,-293,124,-267,snowbomb
11,-9,-1,181,95,-82,snowbomb
13,-3,0,-69,0,-39,snowbomb
12,-6,0,-128,0,-38,snowbomb
5,-5,0,0,-73,52,snowbomb
9,-3,3,99,-104,65,snowbomb
12,-1,2,90,0,0,snowbomb
8,-3,0,0,56,0,snowbomb
9,-3,2,0,0,44,snowbomb
10,-3,3,118,0,37,snowbomb
9,-2,3,128,0,52,snowbomb
7,-2,2,191,-35,73,snowbomb
9,0,2,59,-42,70,snowbomb
11,0,3,-65,0,35,snowbomb
7,-3,3,0,0,0,snowbomb
9,-1,3,82,0,0,snowbomb
9,0,2,0,0,0,snowbomb
12,-8,-8,0,155,346,snowbomb
11,-10,-14,-112,134,452,snowbomb
14,-16,-9,-159,-49,520,snowbomb
13,-12,-6,-172,0,499,snowbomb
13,-3,-3,-193,60,464,snowbomb
8,7,-9,-204,183,271,snowbomb
9,9,-12,-145,174,-66,snowbomb
9,3,-11,0,44,-230,snowbomb
11,0,-4,113,-217,-308,snowbomb
10,-6,1,50,-445,-355,snowbomb
18,-4,6,200,-817,-410,snowbomb
19,0,12,321,-934,-620,snowbomb
13,-2,7,-53,0,91,snowbomb
19,0,5,0,-240,95,snowbomb
19,0,11,138,0,70,snowbomb
16,0,6,0,174,181,snowbomb
9,-3,4,-169,266,200,snowbomb
3,-5,2,-115,267,68,snowbomb
-1,-6,2,0,207,36,snowbomb
-3,-5,2,0,136,0,snowbomb
-3,-7,5,0,93,-36,snowbomb
-2,-6,8,103,0,-60,snowbomb
0,-9,7,56,68,-49,snowbomb
-1,-6,3,66,0,-45,snowbomb
0,-8,7,0,0,-97,snowbomb
0,-9,7,0,0,-72,snowbomb
-1,-6,5,0,0,0,snowbomb
0,-7,6,0,0,-51,snowbomb
2,-7,7,0,0,-64,snowbomb
2,-9,6,-75,0,0,snowbomb
3,-7,4,0,-40,0,snowbomb
4,-8,6,-115,0,-59,snowbomb
3,-7,4,-67,0,-53,snowbomb
3,-7,5,0,0,0,snowbomb
3,-6,7,109,0,0,snowbomb
3,-4,7,69,0,-32,snowbomb
5,-3,6,0,0,-59,snowbomb
5,-4,7,0,0,-74,snowbomb
6,-3,5,0,-82,-83,snowbomb
7,-3,5,0,-131,-90,snowbomb
8,-13,-6,0,144,232,snowbomb
10,-18,-9,0,89,367,snowbomb
11,-15,-6,-75,38,423,snowbomb
10,-11,-3,-88,57,454,snowbomb
9,-7,-3,-114,114,432,snowbomb
11,1,-4,-69,206,355,snowbomb
8,7,-12,-151,230,133,snowbomb
7,6,-14,-82,132,-86,snowbomb
7,2,-14,-55,0,-243,snowbomb
6,-1,-13,0,-233,-324,snowbomb
6,-3,-3,0,-461,-336,snowbomb
9,-10,17,239,-562,-335,snowbomb
1,-2,13,356,-266,0,snowbomb
0,-1,8,-79,-463,37,snowbomb
8,-1,17,186,38,0,snowbomb
3,5,4,0,0,38,snowbomb
6,0,4,-167,-65,0,snowbomb
5,-1,4,-97,-123,0,snowbomb
10,1,3,0,-194,-113,snowbomb
16,0,7,-56,-220,-203,snowbomb
19,-4,8,-104,-206,-342,snowbomb
14,-16,11,-142,-207,-211,snowbomb
10,-3,5,-50,-53,35,snowbomb
10,-4,3,-181,36,-51,snowbomb
12,-5,3,-78,46,0,snowbomb
11,-3,2,0,0,60,snowbomb
11,-2,2,0,0,92,snowbomb
7,-1,1,0,0,102,snowbomb
9,-1,2,0,0,45,snowbomb
9,-1,1,0,0,0,snowbomb
9,-2,2,0,0,0,snowbomb
9,-2,3,0,0,0,snowbomb
9,-2,2,0,0,0,snowbomb
9,-1,2,0,0,0,snowbomb
8,-2,3,0,0,0,snowbomb
8,-2,3,72,0,0,snowbomb
9,0,2,0,0,31,snowbomb
11,-2,4,0,0,0,snowbomb
8,-2,2,68,0,0,snowbomb
9,0,2,0,0,31,snowbomb
10,-8,-7,0,131,348,snowbomb
12,-13,-7,58,123,418,snowbomb
9,-16,-8,0,77,455,snowbomb
8,-13,-6,0,98,483,snowbomb
7,-8,-4,-56,169,467,snowbomb
9,1,-6,-99,250,310,snowbomb
10,8,-12,-136,293,87,snowbomb
9,6,-12,-101,184,-125,snowbomb
10,4,-13,0,84,-260,snowbomb
9,0,-11,70,-52,-315,snowbomb
10,-1,-8,87,-261,-442,snowbomb
3,-19,16,256,-505,-472,snowbomb
19,1,8,398,-748,-395,snowbomb
9,-5,13,243,-338,-78,snowbomb
9,0,13,144,-180,0,snowbomb
8,0,11,0,0,53,snowbomb
7,1,9,0,87,45,snowbomb
5,0,3,0,145,47,snowbomb
5,0,0,-158,38,0,snowbomb
2,0,2,-114,-82,-36,snowbomb
9,0,2,-106,-139,-187,snowbomb
19,-3,6,-137,-140,-328,snowbomb
19,-12,6,-147,103,-297,snowbomb
5,-19,5,-188,0,-148,snowbomb
8,-13,10,0,-62,-55,snowbomb
6,-7,2,84,37,0,snowbomb
9,-6,2,-58,0,0,snowbomb
13,-7,5,0,0,32,snowbomb
7,-3,0,0,0,56,snowbomb
6,-3,1,-129,-66,90,snowbomb
8,-3,4,0,-65,54,snowbomb
9,-2,3,150,0,0,snowbomb
9,-2,3,0,65,-49,snowbomb
8,-4,4,-80,68,-40,snowbomb
7,-5,5,51,0,0,snowbomb
8,-2,3,84,-84,0,snowbomb
9,-1,3,0,-52,0,snowbomb
7,-3,4,61,0,0,snowbomb
8,-2,3,0,0,44,snowbomb
10,0,3,0,0,32,snowbomb
11,-8,-4,-501,-114,54,snowbomb
12,-8,-5,-358,-247,30,snowbomb
11,-2,0,-243,-187,49,snowbomb
6,-3,-1,-52,-150,56,snowbomb
5,-1,-2,-56,0,89,snowbomb
5,0,-3,0,83,96,snowbomb
8,-3,-7,-53,146,93,snowbomb
11,-7,-12,0,181,248,snowbomb
13,-12,-11,-57,110,397,snowbomb
14,-14,-10,-60,0,479,snowbomb
13,-10,-6,-121,0,438,snowbomb
9,-5,-4,-133,72,409,snowbomb
8,4,-9,-156,152,274,snowbomb
7,6,-10,-167,137,63,snowbomb
7,5,-11,-97,106,0,snowbomb
8,4,-14,0,-77,-222,snowbomb
5,-2,-7,68,-345,-298,snowbomb
9,-4,6,142,-570,-290,snowbomb
19,-2,4,231,-945,-262,snowbomb
18,-5,19,520,-495,-119,snowbomb
7,9,8,0,-208,152,snowbomb
8,7,11,0,0,51,snowbomb
7,6,11,-134,168,42,snowbomb
6,1,6,-155,261,-31,snowbomb
1,-1,3,-108,145,-82,snowbomb
3,-2,4,0,-45,-95,snowbomb
5,-3,6,0,-112,-130,snowbomb
6,-3,8,65,-147,-101,snowbomb
11,-1,9,0,-197,-118,snowbomb
14,-2,11,78,-190,-163,snowbomb
12,0,6,-66,-300,-149,snowbomb
19,-4,7,-168,-206,-127,snowbomb
14,-3,3,-97,0,-57,snowbomb
7,-4,1,-112,0,-32,snowbomb
9,-3,3,0,-47,0,snowbomb
12,-3,2,49,0,0,snowbomb
9,0,0,0,48,57,snowbomb
9,0,2,-47,0,39,snowbomb
10,0,2,0,37,0,snowbomb
10,1,2,0,0,0,snowbomb
7,-6,-12,-53,117,209,snowbomb
11,-11,-14,107,0,382,snowbomb
11,-13,-13,131,-62,505,snowbomb
10,-12,-8,0,0,500,snowbomb
7,-8,-3,-85,61,503,snowbomb
7,0,-3,-92,194,408,snowbomb
12,9,-7,-93,295,191,snowbomb
12,10,-13,-126,202,-89,snowbomb
12,5,-13,0,0,-287,snowbomb
10,0,-5,121,-204,-354,snowbomb
9,-6,2,152,-436,-347,snowbomb
4,-9,19,336,-673,-257,snowbomb
14,-4,6,312,-835,-248,snowbomb
15,2,18,153,-125,-58,snowbomb
12,-2,14,0,54,57,snowbomb
9,0,10,0,92,83,snowbomb
9,0,6,0,178,136,snowbomb
5,3,1,-119,179,121,snowbomb
1,0,1,-212,0,0,snowbomb
2,-3,2,-194,0,-153,snowbomb
7,-7,2,-123,-89,-285,snowbomb
14,-10,1,-185,-71,-329,snowbomb
17,-12,1,-113,0,-341,snowbomb
18,-13,0,-188,97,-228,snowbomb
13,-10,-3,-170,93,-115,snowbomb
7,-6,-1,-78,0,0,snowbomb
7,-4,0,0,0,0,snowbomb
10,-3,-1,0,0,0,snowbomb
10,-4,-1,-53,0,0,snowbomb
9,-1,0,0,-59,69,snowbomb
10,0,2,73,-48,40,snowbomb
8,-2,1,138,0,0,snowbomb
9,-2,1,280,0,0,snowbomb
9,0,0,154,0,0,snowbomb
9,0,2,0,0,0,snowbomb
10,-1,2,0,0,0,snowbomb
9,-1,1,0,0,0,snowbomb
9,-1,2,0,0,0,snowbomb
9,-1,2,0,0,0,snowbomb
9,-2,2,0,0,0,snowbomb
12,-6,-5,-380,-138,75,snowbomb
12,-4,-4,-261,-227,67,snowbomb
8,-4,0,-176,-186,0,snowbomb
7,-2,-2,0,-92,42,snowbomb
5,-3,-1,-66,-57,44,snowbomb
5,-2,-5,-65,0,53,snowbomb
8,-2,-5,0,109,112,snowbomb
9,-6,-9,0,129,202,snowbomb
9,-8,-10,0,119,281,snowbomb
11,-12,-9,0,74,408,snowbomb
12,-12,-10,0,0,473,snowbomb
10,-12,-8,0,0,533,snowbomb
9,-7,-4,-94,81,492,snowbomb
11,2,-4,-92,179,372,snowbomb
11,11,-10,-126,300,142,snowbomb
13,9,-12,-75,261,-113,snowbomb
13,6,-13,89,128,-264,snowbomb
14,0,-8,206,-157,-397,snowbomb
15,-4,-3,126,-509,-517,snowbomb
19,-3,14,371,-907,-574,snowbomb
19,-19,19,507,-353,-480,snowbomb
16,-2,12,269,-103,-30,snowbomb
18,-1,16,-99,-44,81,snowbomb
13,-2,15,116,91,0,snowbomb
10,-3,7,0,176,99,snowbomb
9,-3,3,0,250,134,snowbomb
4,0,1,0,262,114,snowbomb
-4,0,2,-53,68,45,snowbomb
-3,-1,4,-104,39,-59,snowbomb
-5,-5,6,-56,0,-93,snowbomb
-4,-8,6,-84,0,-161,snowbomb
-2,-8,8,-50,0,-152,snowbomb
-2,-11,0,0,0,-140,snowbomb
-1,-10,1,0,0,-109,snowbomb
0,-13,3,-71,49,-88,snowbomb
1,-10,1,53,0,0,snowbomb
2,-9,3,0,0,0,snowbomb
4,-8,2,0,0,-38,snowbomb
3,-8,3,-53,0,-42,snowbomb
2,-8,1,-73,-34,0,snowbomb
10,-11,-6,-683,-226,38,snowbomb
8,-10,-4,-440,-254,0,snowbomb
7,-4,-3,-53,-106,36,snowbomb
4,-2,-4,0,-71,0,snowbomb
4,-2,-6,0,0,43,snowbomb
4,-4,-4,0,0,78,snowbomb
7,-4,-9,-76,153,111,snowbomb
8,-11,-10,0,99,314,snowbomb
12,-14,-13,157,0,475,snowbomb
10,-13,-11,182,37,483,snowbomb
6,-11,-9,114,84,465,snowbomb
5,-7,-6,65,100,435,snowbomb
4,0,-6,0,193,340,snowbomb
4,7,-11,-65,268,173,snowbomb
6,8,-14,-78,227,-67,snowbomb
6,5,-16,-55,127,-215,snowbomb
6,3,-16,-60,0,-300,snowbomb
4,-1,-10,0,-227,-374,snowbomb
3,-7,0,148,-399,-280,snowbomb
8,-4,10,266,-447,-147,snowbomb
7,-4,14,269,-550,0,snowbomb
9,3,19,330,-268,0,snowbomb
2,2,19,-124,-53,53,snowbomb
2,3,14,143,127,53,snowbomb
4,1,11,0,165,59,snowbomb
1,2,4,0,125,88,snowbomb
0,2,3,0,69,70,snowbomb
-2,2,4,0,0,35,snowbomb
-3,3,3,0,-54,0,snowbomb
-1,2,6,0,-179,0,snowbomb
2,2,9,0,-223,-35,snowbomb
3,2,11,0,-233,-43,snowbomb
6,2,12,-68,-218,-67,snowbomb
10,3,9,-102,-215,-135,snowbomb
13,-2,9,-313,-166,-228,snowbomb
7,-6,9,-214,-52,-95,snowbomb
8,-6,7,-211,0,-91,snowbomb
8,-4,3,-107,41,-106,snowbomb
7,-5,4,-94,0,-66,snowbomb
9,-5,6,0,-72,0,snowbomb
11,-9,2,-320,0,63,snowbomb
11,-9,-2,-378,-75,114,snowbomb
12,-6,-4,-377,-163,86,snowbomb
11,-7,0,-226,-252,73,snowbomb
7,-1,-2,-90,-122,67,snowbomb
5,-5,-1,-96,0,96,snowbomb
6,-6,-8,0,130,203,snowbomb
9,-12,-12,65,136,492,snowbomb
10,-14,-13,92,0,540,snowbomb
10,-11,-10,101,0,560,snowbomb
10,-9,-8,0,102,531,snowbomb
12,1,-7,0,175,414,snowbomb
12,10,-13,-49,232,115,snowbomb
11,9,-12,-93,183,-33,snowbomb
13,4,-12,0,88,-279,snowbomb
11,-1,-12,76,-93,-436,snowbomb
8,-7,-10,121,-300,-439,snowbomb
6,-9,3,236,-634,-295,snowbomb
19,-17,15,129,-498,-113,snowbomb
12,-9,7,415,-530,-175,snowbomb
16,4,11,267,-164,94,snowbomb
14,5,12,0,55,161,snowbomb
11,3,11,65,97,48,snowbomb
6,5,2,-135,237,0,snowbomb
5,0,2,-247,222,-96,snowbomb
7,-1,-2,-134,216,-211,snowbomb
8,-6,1,-105,104,-344,snowbomb
14,-8,2,0,0,-421,snowbomb
19,-12,8,59,-96,-421,snowbomb
18,-14,3,94,0,-311,snowbomb
14,-9,2,-102,-47,-85,snowbomb
8,-8,3,-91,-37,0,snowbomb
6,-5,2,51,-54,87,snowbomb
10,-3,3,125,-34,77,snowbomb
12,-2,2,150,0,65,snowbomb
9,0,0,0,0,78,snowbomb
9,0,3,0,0,0,snowbomb
9,-1,3,0,0,0,snowbomb
8,-1,2,0,0,0,snowbomb
9,-2,4,133,0,0,snowbomb
11,-9,-3,-450,0,74,snowbomb
13,-11,-4,-596,-166,115,snowbomb
13,-5,-3,-356,-200,95,snowbomb
9,-1,-3,0,-216,30,snowbomb
5,-1,-2,-55,-123,36,snowbomb
5,-2,-2,0,0,73,snowbomb
6,-7,-8,-87,158,156,snowbomb
10,-11,-13,110,141,362,snowbomb
9,-15,-16,0,0,466,snowbomb
12,-13,-11,54,-37,525,snowbomb
14,-14,-8,0,0,582,snowbomb
13,-4,-6,-54,59,523,snowbomb
12,3,-4,-110,187,331,snowbomb
14,11,-7,-78,275,91,snowbomb
15,13,-10,0,248,-121,snowbomb
13,6,-12,97,93,-348,snowbomb
13,0,-6,153,-181,-461,snowbomb
8,-7,5,144,-365,-474,snowbomb
10,-7,15,445,-628,-397,snowbomb
19,-6,19,212,-475,-132,snowbomb
-1,-4,14,0,-103,0,snowbomb
4,-4,16,0,110,48,snowbomb
3,-4,9,-171,69,49,snowbomb
4,-3,5,-202,61,55,snowbomb
3,-2,2,-215,0,0,snowbomb
1,-5,2,-207,0,-86,snowbomb
1,-7,-1,-148,55,-199,snowbomb
4,-13,-5,-191,155,-239,snowbomb
8,-11,-4,105,165,-206,snowbomb
13,-10,0,75,93,-236,snowbomb
15,-8,-1,79,102,-190,snowbomb
11,-8,-3,0,124,-135,snowbomb
8,-7,0,0,0,-48,snowbomb
9,-7,0,125,0,0,snowbomb
10,-4,0,127,0,30,snowbomb
10,-3,1,0,0,85,snowbomb
10,0,3,89,-47,101,snowbomb
8,-1,4,151,0,0,snowbomb
9,0,2,151,0,39,snowbomb
8,0,2,53,0,32,snowbomb
10,-9,-5,-420,-64,60,snowbomb
13,-9,-3,-403,-195,93,snowbomb
9,-5,-8,-247,-232,73,snowbomb
7,-3,-4,-78,-212,32,snowbomb
5,-3,-2,0,-113,87,snowbomb
5,-3,-3,0,0,96,snowbomb
6,-3,-5,0,90,107,snowbomb
5,-9,-11,91,132,201,snowbomb
8,-13,-18,285,52,327,snowbomb
11,-17,-12,226,49,469,snowbomb
10,-12,-12,146,103,507,snowbomb
9,-8,-8,0,106,469,snowbomb
7,0,-6,-49,160,395,snowbomb
9,8,-6,-86,257,236,snowbomb
9,12,-10,-126,284,60,snowbomb
11,11,-14,0,234,-174,snowbomb
8,5,-14,86,0,-281,snowbomb
7,0,-8,132,-225,-405,snowbomb
3,-7,6,263,-463,-318,snowbomb
16,-1,11,377,-709,-304,snowbomb
14,-3,19,235,-300,34,snowbomb
6,3,16,-106,-187,66,snowbomb
4,0,18,0,0,0,snowbomb
4,1,14,-60,132,33,snowbomb
4,0,8,-155,165,46,snowbomb
3,-1,4,-143,132,0,snowbomb
0,-1,1,-107,55,0,snowbomb
0,-1,0,-50,0,-97,snowbomb
4,-3,-1,0,0,-262,snowbomb
9,-15,4,-112,0,-334,snowbomb
12,-19,9,162,-39,-261,snowbomb
10,-11,7,142,-104,-218,snowbomb
8,-12,4,-116,0,-213,snowbomb
8,-11,5,52,0,-64,snowbomb
9,-6,3,121,0,0,snowbomb
9,-4,2,0,0,58,snowbomb
11,-2,3,0,0,90,snowbomb
10,0,3,69,0,78,snowbomb
8,-1,4,116,0,38,snowbomb
9,0,3,153,0,54,snowbomb
11,-9,-2,-482,-79,0,snowbomb
12,-9,-2,-401,-210,56,snowbomb
10,-5,-4,-344,-284,53,snowbomb
9,-5,-1,-156,-281,45,snowbomb
5,-2,-2,-88,-126,60,snowbomb
5,-1,-2,0,0,88,snowbomb
5,-3,-9,-84,110,94,snowbomb
7,-6,-14,0,95,202,snowbomb
6,-13,-19,94,0,351,snowbomb
10,-15,-14,215,-98,440,snowbomb
10,-12,-11,224,0,535,snowbomb
8,-10,-9,148,46,528,snowbomb
7,-6,-7,72,84,482,snowbomb
6,-1,-6,56,147,433,snowbomb
12,6,-5,0,295,210,snowbomb
13,9,-7,-77,333,0,snowbomb
16,12,-12,54,273,-147,snowbomb
13,5,-12,124,64,-346,snowbomb
11,0,-10,166,-167,-454,snowbomb
6,-6,1,177,-349,-467,snowbomb
12,-7,9,439,-640,-365,snowbomb
13,-1,17,457,-635,-103,snowbomb
7,3,14,-172,-123,34,snowbomb
6,-8,19,-114,77,46,snowbomb
3,-3,13,0,154,45,snowbomb
2,-5,10,-216,238,99,snowbomb
0,-3,3,-201,179,91,snowbomb
-2,-3,0,-110,37,83,snowbomb
-1,0,0,51,-39,0,snowbomb
-1,-1,0,0,-83,-130,snowbomb
2,-7,3,0,-102,-322,snowbomb
4,-15,7,0,-39,-335,snowbomb
11,-11,7,186,-57,-317,snowbomb
13,-8,6,0,-123,-376,snowbomb
15,-10,7,-94,-80,-293,snowbomb
13,-11,5,224,0,-165,snowbomb
8,-2,0,0,0,45,snowbomb
11,-4,3,-152,0,109,snowbomb
10,-1,4,0,0,132,snowbomb
9,1,2,66,54,66,snowbomb
13,-7,-6,-460,-166,188,snowbomb
11,-7,-6,-373,-187,118,snowbomb
10,-4,-2,-239,-158,40,snowbomb
6,-2,-2,-63,-117,44,snowbomb
4,-3,-3,-61,-66,59,snowbomb
7,-5,-6,0,44,126,snowbomb
9,-11,-13,182,43,375,snowbomb
10,-15,-13,240,0,474,snowbomb
9,-15,-11,233,0,539,snowbomb
6,-11,-11,217,98,509,snowbomb
3,-8,-9,86,83,457,snowbomb
3,-1,-8,65,130,407,snowbomb
6,5,-5,0,220,249,snowbomb
9,9,-5,-65,292,78,snowbomb
11,9,-6,0,328,-73,snowbomb
13,9,-10,68,266,-204,snowbomb
12,7,-10,169,70,-327,snowbomb
7,0,-6,202,-133,-431,snowbomb
5,-5,4,274,-381,-418,snowbomb
18,-3,15,321,-544,-496,snowbomb
19,-6,18,387,-603,-250,snowbomb
13,3,16,174,-330,-74,snowbomb
12,0,18,-129,0,58,snowbomb
10,-1,13,0,81,40,snowbomb
6,-1,2,0,167,75,snowbomb
6,0,1,-98,0,53,snowbomb
6,-1,1,-110,-47,-83,snowbomb
8,-4,4,-82,-136,-187,snowbomb
13,-5,5,-80,-151,-239,snowbomb
16,-5,4,-153,-142,-287,snowbomb
19,-8,7,-127,-77,-278,snowbomb
16,-8,4,-69,33,-180,snowbomb
11,-6,2,0,0,-35,snowbomb
7,-4,1,0,-63,33,snowbomb
9,-3,3,0,-48,56,snowbomb
11,-3,3,67,43,40,snowbomb
9,-1,0,83,48,64,snowbomb
12,0,1,-76,0,50,snowbomb
10,0,1,-104,0,52,snowbomb
7,-1,2,0,0,36,snowbomb
11,-9,-4,-504,-61,91,snowbomb
10,-8,-4,-343,-161,45,snowbomb
10,-4,-3,-176,-225,56,snowbomb
7,-3,-2,-121,-207,85,snowbomb
6,-1,-2,0,-84,100,snowbomb
4,-2,-5,-126,0,86,snowbomb
5,-2,-8,0,36,142,snowbomb
7,-4,-13,0,0,227,snowbomb
9,-9,-13,146,0,380,snowbomb
8,-11,-14,194,0,436,snowbomb
10,-9,-14,168,58,488,snowbomb
8,-7,-10,93,69,462,snowbomb
6,-4,-8,0,104,416,snowbomb
5,0,-7,-77,168,333,snowbomb
6,4,-7,-102,210,212,snowbomb
8,7,-9,-92,253,38,snowbomb
12,8,-12,0,231,-119,snowbomb
12,5,-13,80,91,-259,snowbomb
13,0,-10,137,-137,-411,snowbomb
12,-4,-4,151,-281,-485,snowbomb
19,-4,9,226,-528,-631,snowbomb
19,-11,15,596,-920,-303,snowbomb
11,-2,3,115,-397,54,snowbomb
18,0,19,123,-88,42,snowbomb
16,0,16,93,0,0,snowbomb
13,-1,11,0,138,83,snowbomb
8,0,5,74,197,95,snowbomb
4,1,2,52,167,52,snowbomb
1,1,2,0,66,0,snowbomb
1,1,3,0,0,-64,snowbomb
3,-1,3,-129,-88,-148,snowbomb
7,-4,6,-81,-200,-183,snowbomb
12,-2,7,0,-328,-206,snowbomb
19,-3,8,-87,-272,-212,snowbomb
19,-6,5,-219,-110,-185,snowbomb
10,-7,3,-206,-62,-103,snowbomb
11,-4,3,-203,-45,0,snowbomb
11,-4,3,-59,34,0,snowbomb
9,-4,2,110,0,0,snowbomb
9,-2,2,60,0,61,snowbomb
12,-7,-3,-405,-99,192,snowbomb
12,-7,-3,-490,-175,192,snowbomb
8,-4,0,-276,-95,85,snowbomb
6,-1,-1,-103,-39,56,snowbomb
5,-1,-3,-98,0,0,snowbomb
6,-1,-5,-93,65,34,snowbomb
8,-4,-9,0,0,173,snowbomb
9,-7,-13,104,0,260,snowbomb
11,-13,-11,189,0,367,snowbomb
12,-13,-11,276,55,483,snowbomb
8,-14,-9,126,101,525,snowbomb
7,-9,-7,62,130,504,snowbomb
7,-1,-3,0,232,416,snowbomb
9,7,-5,-102,332,237,snowbomb
11,11,-7,-121,357,42,snowbomb
12,12,-9,0,268,-83,snowbomb
13,8,-11,143,104,-299,snowbomb
11,1,-9,212,-146,-392,snowbomb
7,-4,-1,197,-378,-431,snowbomb
7,-4,5,350,-713,-342,snowbomb
19,-8,19,650,-628,-210,snowbomb
11,1,12,-58,-376,0,snowbomb
13,0,19,0,0,46,snowbomb
9,1,16,0,48,0,snowbomb
7,0,8,-50,170,59,snowbomb
4,0,2,-81,204,90,snowbomb
5,0,1,-69,93,79,snowbomb
3,0,2,0,-63,0,snowbomb
7,0,2,-108,-90,-203,snowbomb
13,-9,8,-188,-158,-331,snowbomb
15,-12,9,-91,-70,-314,snowbomb
16,-12,9,0,0,-274,snowbomb
13,-11,5,0,0,-186,snowbomb
9,-7,4,0,-53,0,snowbomb
6,-4,3,0,-38,46,snowbomb
8,-2,3,0,0,35,snowbomb
10,-2,3,101,0,-37,snowbomb
9,-2,2,88,0,-45,snowbomb
9,-2,1,0,0,0,snowbomb
12,-1,2,-50,0,54,snowbomb
10,-10,-4,57,126,180,snowbomb
17,-17,-2,246,193,325,snowbomb
15,-19,-6,223,242,409,snowbomb
14,-19,-2,195,235,446,snowbomb
10,-12,-7,228,274,398,snowbomb
7,-10,-2,155,233,374,snowbomb
6,-3,-4,105,307,309,snowbomb
12,4,-5,50,382,150,snowbomb
15,8,-12,0,425,-85,snowbomb
19,7,-15,75,309,-245,snowbomb
19,2,-19,132,140,-453,snowbomb
19,-4,-13,229,-111,-520,snowbomb
15,-18,-2,188,-305,-466,snowbomb
19,-9,0,400,-714,-506,snowbomb
19,-16,10,575,-610,-243,snowbomb
11,2,5,254,-197,52,snowbomb
10,1,8,0,0,152,snowbomb
7,0,4,75,41,99,snowbomb
6,1,0,0,0,69,snowbomb
7,0,3,0,-176,0,snowbomb
14,3,2,-74,-183,-105,snowbomb
19,-2,5,-332,-144,-245,snowbomb
19,-12,9,-166,-59,-302,snowbomb
11,-13,7,-73,-50,-149,snowbomb
10,-5,0,-126,0,-70,snowbomb
13,-6,0,-229,38,-46,snowbomb
12,-4,1,-151,0,0,snowbomb
6,-4,1,-67,0,0,snowbomb
7,-3,3,0,0,44,snowbomb
10,-3,3,81,0,0,snowbomb
10,-3,3,0,35,0,snowbomb
